                           TxHash                                 TxIx        Amount
e01e10998837a36704e8b1566f6733af42e9a444a8a902dd07c1d6161fc1e6a0     0        6279670 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
e023812a1ddd0b947e0f1e46b6d7eca44710c492f9c328e1e2bd8a9cebcb029b     0        4611700 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
e026d8d23b6b487870c9bbc861eabc8c8820a8e313eb4aed9d3ab397693a759b     0        6417590 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
e02c1c8c339e10c1b2b83b5785eef57fd3808463f78aebb2e34658fa4ebb64b7     0        17602040 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [ScriptDataMap [(ScriptDataBytes "buy milk",ScriptDataConstructor 0 [])],ScriptDataNumber 1])
e039eec4fcf99709d60fca8312e6408f3c2cdd3dbf68f5b67098687763754946     0        6279670 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
e0591a24705682c23afcffc71bafaabcc90cd437dbd2b96a25cd5d0b4b4ad1fd     0        32031920 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
e066093ebe8e80540adbf5f2f7b186983e55bb8d0a784f7b965c3fff239f0710     0        22170640 lovelace + 1 10a306bbe43977ec3c4f385df2c4ae39496114869018ab9c1a904436.466f6c6456616c696461746f72 + TxOutDatumNone
e0758e206e7c56bcff40a50256b07e76518c0f946b32f7d40f717bc8918b6ee2     0        19778590 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
e0a85ffe84804e7c7869ac16e6b7ca04002fa6bfd925e3f6eca7195476bd0b0e     0        4611700 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
e0c0be2b3a4150e579eba5449af46bed195e0d7859e15666dfb7008afa344589     0        9783700 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
e0e16ee272c760e87c9666cbed8673050c177b29f3de1d341f29e884a0f1cb5e     0        35191150 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
e0e4b7b224543a2663c65d4532655ad9565cde951577b7a4c9172031e54d9fbc     0        22351660 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
e0f6b6eaf4f1b7e4b0dcc33e52a55a90b96cd1511bd8d4aa3550873a9c090a46     0        47616880 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
e11fcc66d1239ce8962f798039796eff0b48ab8f27b61aa81eb2ce45c640f587     0        4611700 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
e154fbe8fb51ba0b3af1df97002ae7e2b71911a5e706ba7f06703856e66aa3f4     0        32031920 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
e16ad88170c7c81bd7e122694b5d8fb5ec3d34fd3828f1cd5d8acbd68aa96f7d     0        4883230 lovelace + 1 dc36a8453cbed2cce870a626a454e35d19ce25ae38312046947912c4.546f6b656e486f6c64657256616c696461746f72 + TxOutDatumNone
e16ccf197d5ed7b87ce73d270b48d23f6a70b701d29dd616191e3dbde82422ed     0        10214700 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
e17d608b7fdd95a6d316876df9cf2ae9abe472a560bbb43198079424096cfe6a     0        35191150 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
e1981b4f0f62cb5b4c9b74f2984ebbb89b33f8a38469f07b6d5a000048e402d8     0        9688880 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
e1aa6c330d5b382f1e01b5b6b0d07af9a8e6a8191e78ae5276108cf742393c4a     0        32031920 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
e1b550ba8b2be485a76523cadae0a47d73f069e369ea43765963c2adff5aee82     0        10214700 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
e1b647ef433a50ac31657450e84bca2e07cfb98eebbdf6d5ca24f2544d907dbd     0        38057300 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
e1c113d8ee4e0938dec8bb0e237ce0032e9df66a9dc5c1e7831c43d2073a991c     0        4452230 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
e1c113d8ee4e0938dec8bb0e237ce0032e9df66a9dc5c1e7831c43d2073a991c     1        32217250 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
e1c113d8ee4e0938dec8bb0e237ce0032e9df66a9dc5c1e7831c43d2073a991c     2        4249660 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
e1c113d8ee4e0938dec8bb0e237ce0032e9df66a9dc5c1e7831c43d2073a991c     3        11766300 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
e1c113d8ee4e0938dec8bb0e237ce0032e9df66a9dc5c1e7831c43d2073a991c     4        5184930 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
e1ce5f1aa990760aa71b8dd10de9225316867892fe1627458fe15285b273d68e     0        4827200 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
e1eae43b37c350040f55fcb48eefdd234c904aade150a1bcbcc953333af7f250     0        6279670 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
e1fcaef6be6f0391e63db0367baeb68a2f85b5354acad74ceae4320984703675     0        4611700 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
e21ce8fd29ce00456f976960d04c6826b72c114e3bee15f25a28421da4f4339d     0        18183890 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
e22af90e15e97209b02bafa11b9ebd289bc3868a2656989b79b0f9dc13463697     0        9680260 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
e23647737581eaa0d679c246a8da017f72bc9b6cd373ed5e1159040a1b9f1965     0        32031920 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
e26186cb66d5281ca2348520b3a303bf1373413f8a6d369b57d4fbed3eb3709d     0        35195460 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
e2f681cdc3b632f9f94aabfa0baa4939d6b1d97b2cd97b964d0bd1d618661a6b     0        9688880 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
e2faf8b82cace5d6f725743e0a8a3e21a075ddc57227fc74c11fea7aa75adf5d     0        42983630 lovelace + 1 716b5c060475a60fa2f8930959aa8ea427d90d185aa86b6429ca0804.526577617264466f6c6456616c696461746f72 + TxOutDatumNone
e3111f27b519fbc6351e5f408a36802c43bf43110748f557a8ce7ed1aed815dd     0        35191150 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
e3127c7a91c584b1829b10bcf4a9d3e45c3ceec2b9e2c6d64efdbbdc66ee61c6     0        45414470 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
e31b1cb93acce07b5f70b4f0562356ac8421a1595f8ead408441c17cd4345fd1     0        6943410 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
e325fd3a44dbef2d0da9fcb17545febbff17ef043b29979a0bf1b517abcf5301     0        32031920 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
e33fc27b3640faf6fb2d49b15c6911d195ea84afe2a3d22c1d2cb1721da93848     0        9654400 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
e342441c219ecdcf6f2c2cf897111d56d1e8ff6381011e766009d03d42a1bdb7     0        9654400 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
e34a6bd209d1cc349184b2bff50f0c4bca8dc068fb6dcea7ada0281622b0075a     0        23235210 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
e37334f176c9c0bbda0f6e280f851d4bc36b74963f53919bcedbe9e01f3c08e8     0        4611700 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
e37cccdd52f3072e4b338cf7596c5b0dedcaea93c4a3b1e100be7e53fddc0d1c     0        4611700 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
e38eead931aebf433a777ae8eb1b79abe9ac690a7f96973aa71a003ab87d638a     0        4611700 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
e3b36887fd0ae52ae1c076e06d33e65ba40a753a6633f110044b800a0788ea19     0        4827200 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
e3b826ec4d05351834c7a7ec9dd3ebf3107c86af9e0778904442a6cab0dd9c0b     0        32031920 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
e4010ceb57dd3de1980294badae2a2c26e121da85e33232ec96b991e06da592e     0        9977650 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
e45847d10d60699bd724d7d645df6138db65b5fbca6c159bc0602a67721ac8c7     0        4452230 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
e45847d10d60699bd724d7d645df6138db65b5fbca6c159bc0602a67721ac8c7     1        31238880 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
e45847d10d60699bd724d7d645df6138db65b5fbca6c159bc0602a67721ac8c7     2        4249660 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
e45847d10d60699bd724d7d645df6138db65b5fbca6c159bc0602a67721ac8c7     3        11766300 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
e45847d10d60699bd724d7d645df6138db65b5fbca6c159bc0602a67721ac8c7     4        5184930 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
e463f745fb70530217ac41eeca376d12b24da800c1f2ed5ac330c0dfbfcb31ce     0        9688880 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
e48a33382f15d5bde804807fbe5311409e9c30377836e3cc73eb740d32dfd79b     0        23243830 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
e49409a4e476d0d5e03924645bc6a7dd96d2e88b1ba9c8540698d88c46db1f4c     0        20515600 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
e49dbc2cd15ba23e07dc09b169042063d5af7f2526deb9bc2c0cd82fdfe2c9ee     0        13270490 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
e4aaa28eeb3e3b12099606a7993098a1d9a37ae9bae71b110e743fc48863fba1     0        6279670 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
e4adfd16cf1b8c5170a17b331fbd7052ae460d2efde8f8b8eba0e9a10a2a5dbf     0        35191150 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
e4bca9e01d0f54fa8d90d08704a0fb78fff385850a476c916b12c1e796916ce3     0        200000000 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataNumber 42)
e4c52fdcc4919d6f97d78b7d1b3685b3932096d4003fabd85089c80a81aa990d     0        10223320 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
e4e0540be7e7d4e2251d42abe643105a1b4bf180c239fb5c69a08db38f1e4496     0        6262430 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
e4e7fa2d6e91e8970f863f7addf25b7fd3d91bd27075c6d24d9e0ec3a8a1f174     0        6262430 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
e4e9f02aa9c8373e415380ae484e6e46501f6c7ba537eeaa69dc442c3b7e48ee     0        12882590 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
e4e9f02aa9c8373e415380ae484e6e46501f6c7ba537eeaa69dc442c3b7e48ee     1        41574260 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
e4e9f02aa9c8373e415380ae484e6e46501f6c7ba537eeaa69dc442c3b7e48ee     2        12524860 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
e5531c5dfc9c1cae11c23f63e2eafe35bbd204ee5c1a06532b31dfdf4032512d     0        2810120 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
e5531c5dfc9c1cae11c23f63e2eafe35bbd204ee5c1a06532b31dfdf4032512d     1        2810120 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
e56df22c28ecf6efd5b675ebc5692168e0622408dfd72c4768f84de2738e3f94     0        10214700 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
e58787501022b07219e3f062c07c252d0b733115eb49881e5082c4e8e41daf5f     0        13731660 lovelace + 1 dc36a8453cbed2cce870a626a454e35d19ce25ae38312046947912c4.436f6c6c656374466f6c64506f6c696379 + TxOutDatumNone
e58a6920489cedbc7516ca1b56641003ad9df67452262bea1690f733409e7c31     0        23278310 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
e58b6829aaa398fc8fd47e86be213dac33eb9c394c3a342c39302d193b29ca62     0        32031920 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
e58c50dae5dcdf9149a90cece44eb1fe11a76a45fad61ceb97693ebe55a4bca5     0        6279670 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
e5acf2085b348157c037b9af03f0378325978f068940cdd7183940e7baebefbc     0        55366260 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
e5c899a5e87ecae06b49c256526ec2482da3333bff12db122878b61f510c7d43     0        32031920 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
e5de93e6429d2cafc3847b3560d601e1642af89124f645132eec5b49b93186d1     0        4611700 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
e5e55f1070e7f7d6bc7b2d160d95f9d93b640a495cc65c240621b017a77f5323     0        35191150 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
e61092eeebb3a130b6543fc31afb2e6d0d8c24c19201c6f1abfe238cb18df6d2     0        35191150 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
e64f84b10d2e87efb332a4334301a6280c104dfef77e8ee75f4599b5993f4faf     0        9244950 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
e65023f611fd1a77110cca032fc94053e3fbb9db84bc5c75d5d482cb0ea5ac6c     0        6262430 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
e688e7dca194dc7669ed5b189281da972056603386385a3ca71980320052ba91     0        23256760 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
e6a0b9f77052cd595027f7b42c8ed58b7286d95f5521d4a63dab6c641c3aac95     0        9244950 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
e6a6dcbac0fd47a2190985377d3645ba2989b7c705c0e6707d332670dc15121e     0        6279670 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
e6e1255322ee54832de555573b6887266506f191d3dcf52488c048b247a3e481     0        20494050 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
e6fcd60471f076c2afdaf9176c2c860f7360c0bacf1888dc34a2b71cd1fb3f34     0        9115650 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
e704ea94472760cfb544a5ab424f06342343e639b723c483e56968fe656ff8b5     0        2098970 lovelace + 1 5311840183be31b2eebc5172b1cb5fa054e116d61536d8b98061ba65.446973636f766572795374616b6556616c696461746f72 + TxOutDatumNone
e709a03b852805493c9ffaf94acb1795dba0a8db629b8f5bcb3898d2041bad73     0        23278310 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
e73f7742fd6cc5fedb0e9fb4d3cca05e86c521cd8d372d08d7f132d0c4324004     0        32031920 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
e74acb176c8516e045a34233a6013ce6403df148639a75697b6861c0a7d25f74     0        6279670 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
e758a8fb2c9d2b8867d1f535c2f48adbcdd87e233131bf9b745b5eb0f419baf7     0        7038230 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
e758a8fb2c9d2b8867d1f535c2f48adbcdd87e233131bf9b745b5eb0f419baf7     1        2685130 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
e758a8fb2c9d2b8867d1f535c2f48adbcdd87e233131bf9b745b5eb0f419baf7     2        6878760 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
e758a8fb2c9d2b8867d1f535c2f48adbcdd87e233131bf9b745b5eb0f419baf7     3        3939340 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
e761ca17daedab5353e9c46dc9461720eeeeb1e8145286325867f606cdf12325     0        6279670 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
e7861321ee80fc15a0602bad3cc8c00f9c65e3e98cb7541416ab96dfdbb27179     0        35191150 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
e7988315067b3e9ff31bbd5456de0cb69d7511ede84b0265c2791be7ce7b8192     0        18459730 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
e79a35595bda7e2b651fded97686f2bc25284b3c4235863cfeaf47d02faac295     0        32031920 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
e7ac843d524ac05546e2ed5be6700a339c09d70c97af9e24873ccd6ab8695833     0        32031920 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
e7c4ffc0f4a3326a82051d2ae4223a88529c59e548474a8fd2b592b198e997c5     0        9688880 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
e7f743055f2dfc177f54c0970101cfef7de7e55388823ca7ad52fa30f22262e2     0        35191150 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
e7f84f7c5ff601c5127d3069181831b79f238c3e81ecc3a2c584812cdbeef20e     0        32031920 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
e7f86d44ef7366e90c97b57e508aa200b2988ee1b27c3a4b0680b1d1cbc5ec9b     0        4611700 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
e80d396620bd611b9acbff614b51d226b127c5f30723f8300eb1cd80041419c6     0        7339930 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
e8376756d9af08db73c199b760d55f08d263b2dab8e9530f4bf796feb6ee8cd9     0        4611700 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
e87b57eb27bd0d0e31d5a66693c0e3b8e144f4ceedbd7d729258b218d10ef897     0        20101840 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
e88d1440b44d019fa3690b0449d0767bcb72d3977a0df780091ea2c958f26329     0        1202490 lovelace + 1 ec58c51a266f0d8667f1239538af5aad958c50196874493bd1e9ee65.61757468 + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataBytes "[1688208348786] Inbound Message!")
e8a4acceefb4d57a81208d293d656dd859b4bf457c9ad3b81d74cc54b373f655     0        32031920 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
e8c9ff101c8ca495838f1366c7ee9ae27fb3b88977a75f9a0b5ce4fc78616640     0        23278310 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
e8da16a02be2e510f91aab9e53f96b4784773f04752c5d2d8415ecce46da5ec1     0        6120200 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
e8f168b98362678577333202fe7e904e75500f3279b297a90ef86129c4e47615     0        4611700 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
e8f28087b3a6b89def76344c6275097d2e576da3b80334301d14d48dac94c844     0        19476890 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
e92fcddf79eac40e8c9306b6ce353dab4355ef801192594faa3b0f7d2f099488     0        23243830 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
e93a2f4926a531edfad05b108a5f6b3e2b7abde0c6ceb3ffcea32b0bed878136     0        9688880 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
e94d491ca25538e317253d1b0779aa2e637051ce19522145636765e054ec08f2     1        100000000 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataNumber 42)
e966350957cd5aa1a6adc3d98ef58888c2c9d2b874d4340d77c93132a4bd0a72     0        9654400 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
e971f230bc8790febfd8bedf36cdea2e66dc2d255a1dbfe1342aa7cad2bbbc2e     0        4611700 lovelace + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataConstructor 0 [])
e9791332146020beb0db8476320a0ccd66306b616c02b1e690816d870d2bf2eb     0        1202490 lovelace + 1 ec58c51a266f0d8667f1239538af5aad958c50196874493bd1e9ee65.61757468 + TxOutDatumInline ReferenceTxInsScriptsInlineDatumsInBabbageEra (ScriptDataBytes "[1688209606774] Inbound Message!")
e98fbde561704c48427090773ba088e8aa3e6f21622f7c71e9e1d5cbb9d51195     0        9244950 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
e99331cffe139a09b36f626edfaee7e5e5d6c15029e4b65f9d46f92850787ba2     0        46026490 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
e9a64fb3befd9f6e76f3179d8b9e003e86f8c9b1e752687c8f1951373c7d395b     0        8831190 lovelace + TxOutDatumHash ScriptDataInBabbageEra "923918e403bf43c34b4ef6b48eb2ee04babed17320d8d1b9ff9ad086e86f44ec"
